cid,isosmiles,mw,polararea,complexity,heavycnt,hbonddonor,hbondacc,rotbonds,mp
23294,CCC(C)OC(C)CC,130.22899999999998,9.2,53.6,9,0,1,4,-100.0
23313,C[C@@H]1CCCC[C@H]1C,112.21,0.0,56.4,8,0,0,0,-69.95
23327,C(CC(=O)O)[C@H](C(=O)O)N,147.13,101.0,145.0,10,3,5,4,201.0
23359,CC1=C(C=CC(=C1)N)Br,186.05,26.0,94.9,9,1,1,0,81.0
23368,CC(C)OC(=O)CCCCC(=O)OC(C)C,230.3,52.6,197.0,16,0,4,9,-1.05
23381,C1=CC(=CC(=C1)Br)C#N,182.02,23.8,135.0,9,0,1,0,39.5
23397,C1=CC=C(C=C1)C=CC(=O)NCCO,191.23,49.3,196.0,14,2,2,4,101.0
23415,CCCCCCCCC(C)C,156.31,0.0,64.4,11,0,0,7,-48.9
23421,CNC(=O)OC1=CC=CC=C1C2OCCO2,223.22,56.8,240.0,16,1,4,3,114.5
23435,CC(C)(CO)N(C)C,117.19,23.5,68.9,8,1,2,2,19.0
23436,C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,204.65,9.2,158.0,14,0,1,2,-8.0
23494,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,619.2,0.0,411.0,44,0,0,41,87.5
23506,C1CCN(CC1)[N+](=O)[O-],130.15,49.1,104.0,9,0,3,0,-5.5
23518,CCCCCCCCCCCCCCC(=O)OC,256.42,26.3,178.0,18,0,2,14,18.5
23527,C1CNCCC1CN,114.19,38.0,57.5,8,2,2,1,25.0
23528,CCCC(=C(C)C)C,112.21,0.0,84.2,8,0,0,2,-115.1
23532,CC1=CC(=C(C=C1Cl)[N+](=O)[O-])O,187.58,66.0,182.0,12,1,3,0,133.0
23536,CC1=C(C=CC(=C1)N)Cl,141.6,26.0,94.9,9,1,1,0,83.5
23556,C1C(=O)C2=CC=CC=C2O1,134.13,26.3,153.0,10,0,2,0,102.5
23603,C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N,237.3,43.1,290.0,18,1,1,1,193.5
23686,CC1=NC2=CC=CC=C2N=C1,144.17,25.8,136.0,11,0,2,0,180.5
23711,CC(C)OC(=O)C=CC(=O)OC(C)C,200.23,52.6,204.0,14,0,4,6,2.1
23715,CCCC(C)(C)C(=O)NC1=CC=C(C=C1)Cl,239.74,29.1,232.0,16,1,1,4,87.5
23742,CC(C)(C#N)C#N,94.11,47.6,131.0,7,0,2,0,31.5
23823,CC1=C(C(=C(C=C1)Cl)Cl)Cl,195.5,0.0,115.0,10,0,0,0,43.5
23846,CCCCCCCC(=O)NO,159.23,49.3,104.0,11,2,2,6,78.75
23859,CC1=CC=C(C=C1)C2=CC=CC(=C2)C,182.26,0.0,165.0,14,0,0,1,14.5
23892,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N.Cl.Cl.Cl.Cl,360.1,104.0,209.0,20,8,4,1,179.0
23914,CCC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,264.32,32.7,404.0,20,0,2,2,81.0
24066,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,211.22,88.2,327.0,15,2,3,2,217.5
24123,C1=CC=C(C(=C1)CC(=O)O)CC(=O)O,194.18,74.6,200.0,14,2,4,4,151.0
24143,CCC1=CC(=CC=C1)C=C,132.2,0.0,105.0,10,0,0,2,-101.0
24216,C1=CC=C(C=C1)CC2=CC=CC=C2O,184.23,20.2,161.0,14,1,1,2,21.0
24227,C(#CCl)Cl,94.92,0.0,46.9,4,0,0,0,-66.0
24233,CC(C(C)Cl)Cl,127.01,0.0,30.5,6,0,0,1,-80.0
24247,OCl(=O)(=O)=O,100.46,71.4,114.0,5,1,4,0,-112.0
24250,C(CCCCN)CCCN,144.26,52.0,47.2,10,2,2,7,52.0
24255,C(#N)C1=NC(=NC(=N1)C#N)C#N,156.1,110.0,242.0,12,0,6,0,119.0
24312,CC1=C2C=CC=NC2=CC=C1,143.18,12.9,133.0,11,0,1,0,19.0
24314,CC(C)(C)OCC1CO1,130.18,21.8,93.6,9,0,2,3,-70.0
24321,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3,287.4,3.2,235.0,22,0,1,6,91.5
24364,C1=CC(=C(C=C1Br)[N+](=O)[O-])O,218.0,66.0,158.0,11,1,3,0,92.0
24408,BrBr,159.81,0.0,0.0,2,0,0,0,-7.2
24512,CCN1CN(CN(C1)CC)CC,171.28,9.7,91.2,12,0,3,3,70.0
24522,CCOC(=O)C1=CC(=CC=C1)O,166.17,46.5,156.0,12,1,3,3,74.0
24526,ClCl,70.9,0.0,0.0,2,0,0,0,-101.25
24530,N=[N+]=[N-],43.028999999999996,25.8,23.0,3,1,2,0,-80.0
24624,CCOCCC(OCC)OCC,176.25,27.7,79.8,12,0,3,8,53.0
24639,[NH4+].[O-]Cl(=O)(=O)=O,117.49,75.3,95.8,6,1,4,0,130.0
24646,O(Cl)Cl,86.9,9.2,2.8,3,0,1,0,-120.6
24670,C1=CC=C(C=C1)C2=CC=CC=C2.C1=CC=C(C=C1)OC2=CC=CC=C2,324.4,9.2,216.0,25,0,1,3,12.2
24678,CC(C)CCCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,333.2,35.5,297.0,21,0,3,10,12.0
24699,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,358.6,66.8,281.0,25,2,4,20,74.0
24730,CC(CN(CC(C)O)CC(C)O)O,191.27,63.9,108.0,13,3,4,6,45.0
24733,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,390.5,80.7,687.0,28,1,5,4,176.0
24738,CC(C)NC1=NC(=NC(=N1)NC2CC2)Cl,227.69,62.7,209.0,15,2,5,4,167.0
24743,CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,300.31,76.7,369.0,22,2,4,6,120.0
24744,CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC,300.31,76.7,388.0,22,2,4,5,143.0
24749,C(C(C(C(C(C=O)O)O)O)O)O,180.16,118.0,138.0,12,5,6,5,146.0
24762,CCCCCCCCCCCCCCCCCC(=O)OCCO,328.5,46.5,241.0,23,1,3,19,60.5
24799,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,314.5,52.6,264.0,22,0,4,15,-15.0
24823,[O-][O+]=O,47.99800000000001,41.1,4.8,3,0,2,0,-193.0
24834,CCOC1=CC=C(C=C1)C=O,150.17,26.3,115.0,11,0,2,3,13.5
24841,I,127.912,0.0,0.0,1,1,0,0,-50.8
24870,O=Cl[O],67.45,18.1,7.5,3,0,1,0,-59.0
24874,CCC(C)N,73.14,26.0,19.6,5,1,1,1,-104.0
24883,C(C=CCl)Cl,110.97,0.0,31.9,5,0,0,1,-50.0
24905,C1=CC2=C(C=CN2)C=C1Br,196.04,15.8,126.0,10,1,0,0,91.0
25054,CC(CO)OCC(C)OCC(C)OC,206.28,47.9,129.0,14,1,4,8,-77.8
25208,CC1(C2CCC1(C(=O)C2=O)C)C,166.22,34.1,278.0,12,0,2,0,199.0
25215,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,288.77,32.7,457.0,20,0,2,1,144.0
25286,CCOC(=O)CCCOC1=C(C=C(C=C1)Cl)C,256.72,35.5,233.0,17,0,3,7,-1.0
25289,OI(=O)(O)(O)(O)O,227.94,118.0,122.0,7,5,6,0,130.0
25295,CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2,289.8,19.4,264.0,20,0,3,6,60.0
25310,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O,164.16,90.2,139.0,11,4,5,0,122.0
25311,CCCCCCCCCCCCC=O,198.34,17.1,110.0,14,0,1,11,14.0
25352,[N+](=O)([N+](=O)[O-])[O-],92.01100000000001,91.6,60.5,6,0,4,0,-9.3
25403,CCC(=C(C)C)C,98.19,0.0,74.0,7,0,0,1,-118.3
25485,CC(CO)OCC(C)OC,148.2,38.7,75.3,10,1,3,5,-80.0
25495,C1=CC(=CN=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(COC(=O)C3=CN=CC=C3)O)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5,600.5,186.0,1020.0,44,1,14,14,141.0
25565,CCC1C(=O)NC(C(=O)NC(CC(=O)NC(C(=O)N2CC(C(C2C(=O)N1)Cl)Cl)CO)C3=CC=CC=C3)CO,572.4,177.0,903.0,38,6,7,4,255.0
25572,COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O,256.3,55.2,295.0,19,1,4,4,110.5
25588,C([C@H]([C@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O)O,226.18,159.0,207.0,15,7,8,6,146.5
25641,CCCCCCCOC1=CC=C(C=C1)O,208.3,29.5,140.0,15,1,2,7,61.5
25644,C=CC(=O)OCCCCCCOC(=O)C=C,226.27,52.6,219.0,16,0,4,11,5.0
25763,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])ON=CC2=CC(=C(C(=C2)Br)O)Br,461.02,134.0,485.0,24,1,7,3,196.5
25811,CN(CC(=O)O)N=O,118.09,70.0,103.0,8,1,5,2,66.5
25902,CN1C2=CC=CC=C2N=N1,133.15,30.7,126.0,10,0,2,0,64.5
25912,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC,293.54,41.6,230.0,15,1,2,2,96.0
25913,CCCCCCCCCCCCCC=C,210.4,0.0,115.0,15,0,0,12,-2.8
25914,CCCCNCC,101.19,12.0,27.4,7,1,1,4,-78.0
26057,CCCC(C)(C)C(C)(C)C,142.28,0.0,93.1,10,0,0,3,-54.0
26058,CC(CC(C)(C)C)CC(C)(C)C,170.33,0.0,104.0,12,0,0,4,-67.0
26068,CC(C)(C)C1CCCCC1O,156.26,20.2,123.0,11,1,1,1,45.0
26098,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,300.36,56.2,516.0,22,0,3,3,247.0
26107,CCC(CN)O,89.14,46.2,30.7,6,2,2,2,3.0
26108,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N.Cl.Cl,271.18,52.0,157.0,17,4,2,2,288.0
26130,C1=C[N+](=CC=C1C(=O)O)[O-],139.11,62.8,129.0,10,1,3,1,270.5
26164,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)C2=C(C(=C(C(=C2Br)Br)Br)Br)Br,943.2,0.0,326.0,22,0,0,1,375.0
26172,C1CCN(CC1)C2=NC(=NC3=CN=C(N=C32)N(CCO)CCO)N(CCO)CCO,421.5,142.0,474.0,30,4,11,11,157.5
26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,368.3,124.0,683.0,27,1,8,5,217.5
26383,CCCCC1=CC2=C(C=C1OCC3=CC=CC=C3)NC=C(C2=O)C(=O)OC,365.4,64.59899999999999,553.0,27,1,5,8,287.5
26391,CC(=O)OC1=CC=C(C=C1)C2(C(=O)NC3=CC=CC=C3O2)C4=CC=C(C=C4)OC(=O)C,417.4,90.9,642.0,31,1,6,6,190.0
26397,CCCCCCCCCCCCCCCCC(=O)OCC,298.5,26.3,214.0,21,0,2,17,28.0
26423,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl,320.0,24.7,272.0,18,0,2,2,158.0
26445,CC1(CCC=CC1)C,110.2,0.0,98.6,8,0,0,0,-74.4
26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,154.25,17.1,149.0,11,0,1,1,-6.0
26541,C1COC2=CC=CC=C2OCCOCCOC3=CC=CC=C3OCCO1,360.4,55.4,300.0,26,0,6,0,163.0
26548,C1=CC(=CC=C1CC#N)O,133.15,44.0,139.0,10,1,2,1,72.0
26602,CCOC(=O)NC(C)(C)CC1=CC=C(C=C1)Cl,255.74,38.3,248.0,17,1,2,5,52.75
26665,C1=C(C(=C(C(=C1Br)Br)Br)O)Br,409.69,20.2,143.0,11,1,1,0,113.5
26695,CC(=O)OC1=C(C=C(C=C1I)I)C(=O)NC2=CC=C(C=C2)Cl,541.5,55.4,416.0,22,1,3,4,215.5
26715,CC1=CC=CC=C1OC2=NN=CC=C2,186.21,35.0,175.0,14,0,3,2,78.0
26731,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,183.21,30.0,191.0,14,0,2,2,72.0
26929,CCCCCCCCCCOC1=C(C=C(C=C1OC)C(=O)N)OC,337.5,70.8,323.0,24,1,4,13,121.5
26951,CC(C)C1=NC=C(N1C)[N+](=O)[O-],169.18,63.6,178.0,12,0,3,1,60.0
26975,CCCCCC1=CC=C(C=C1)O,164.24,20.2,104.0,12,1,1,4,23.0
26989,CCCC(C)C(CC)O,130.22899999999998,20.2,61.6,9,1,1,4,-123.0
27020,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)Br)O)Br)Br)O)Br,647.9,76.0,645.0,29,2,5,0,295.0
27027,C(C(Cl)Cl)(C(Cl)Cl)Cl,216.3,0.0,52.7,8,0,0,2,-10.0
27054,C1=CC=C(C(=C1)CCO)[N+](=O)[O-],167.16,66.0,155.0,12,1,3,2,2.0
27156,C1=CC(=C(C(=C1)Cl)CO)Cl,177.02,20.2,97.8,10,1,1,1,98.0
27189,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,271.35,29.5,314.0,20,0,2,5,75.0
27195,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,323.13,29.1,238.0,16,1,1,2,137.0
27296,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(=O)C4)C)C,384.6,17.1,630.0,28,0,1,5,148.0
27324,CC1=C(C=CC=C1N)N.Cl.Cl,195.09,52.0,82.9,11,4,2,0,274.0
27350,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],732.7,52.6,1000.0,43,0,6,6,215.0
27375,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,212.67,32.299,208.0,14,1,1,1,148.1
27441,CC1=CC2=C3C(=C1)C=CC4=CC(=CC(=C43)C=C2)C,230.3,0.0,260.0,18,0,0,0,230.0
27513,C1=CC2=C(C=CN2)C=C1C#N,142.16,39.6,191.0,11,1,1,0,107.0
27514,C1=CC=C(C=C1)C2=CC(=C(C=C2Cl)Cl)Cl,257.5,0.0,201.0,15,0,0,1,76.3
27518,CCCCC(C)CCCC,142.28,0.0,49.1,10,0,0,6,-87.7
27519,CCCCCC(=C)C,112.21,0.0,62.4,8,0,0,4,-90.0
27582,C1=CC(=C(C(=C1O)Cl)Cl)Cl,197.4,20.2,120.0,10,1,1,0,83.5
27641,C(C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,280.4,20.2,162.0,13,1,1,1,193.0
27648,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O,613.96,83.6,383.0,20,2,4,4,224.0
27666,C1=C(C=NC(=C1Cl)Cl)Cl,182.43,12.9,98.2,9,0,1,0,49.0
27685,C1=CC(=NC=C1Cl)Cl,147.99,12.9,76.8,8,0,1,0,60.5
27689,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,236.27,67.4,263.0,17,2,3,5,119.0
27694,CN1CCC2=CC(=C(C=C2C1)OC)OC,207.27,21.7,210.0,15,0,3,2,82.0
27756,CC=C1CC2CC1C=C2,120.19,0.0,175.0,9,0,0,0,-80.0
27809,CC1=CC(=C(C=C1)CO)C,136.19,20.2,101.0,10,1,1,1,22.0
27882,CC1=C(C=C(C=C1)N)OC,137.18,35.2,105.0,10,1,2,1,56.5
27902,CCCCCCCCCCCCCCCCCC(=O)NCCO,327.5,49.3,244.0,23,2,2,18,98.5
27914,C1=CC(=CC=C1CC#N)Br,196.04,23.8,139.0,10,0,1,1,48.0
27919,C1CC(N(C1)N=O)C2=CN=CC=C2,177.2,45.6,186.0,13,0,4,1,47.0
27970,CN(C)O,61.08,23.5,13.5,4,1,2,0,108.0
28023,CCCC(C)(C)C(C)C,128.25,0.0,70.1,9,0,0,3,-116.8
28024,CCC(C)(C)CC(C)C,128.25,0.0,70.1,9,0,0,3,-113.4
28026,CCC(CC)C(C)(C)C,128.25,0.0,62.6,9,0,0,3,-99.3
28028,CC(C)C(C)(C)C(C)C,128.25,0.0,68.0,9,0,0,2,-102.1
28030,CCC1(CCCC1)C,112.21,0.0,68.1,8,0,0,1,-143.8
28049,COC1=CC(=C(C(=C1OC)Cl)Cl)Cl,241.5,18.5,168.0,13,0,2,2,66.0
28050,COC1=C(C=CC(=C1)Cl)O,158.58,29.5,108.0,10,1,2,1,16.5
28061,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],219.62,83.9,211.0,14,1,4,3,77.5
28188,C(C(=O)C(Cl)(Cl)Cl)Cl,195.9,17.1,93.9,8,0,1,1,65.0
28329,CCN(CC)CCN1C=NC2=C1C(=O)N(C(=O)N2C)C,279.34,61.7,385.0,20,0,4,5,75.0
28397,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,311.5,23.5,311.0,23,1,2,7,127.0
28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,337.5,46.3,677.0,25,1,3,1,225.6
28488,CC(C)OC(C)(C)C,116.2,9.2,59.3,8,0,1,2,-88.0
28495,C1=CC=C2C(=C1)N(C(=O)C(O2)O)O,181.15,70.0,220.0,13,2,4,0,152.0
28517,CC=CCC=CCCC(=O)[C@@H]1[C@@H](O1)C(=O)N,223.27,72.7,320.0,16,1,3,7,93.5
28697,C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,226.4,45.8,184.0,12,0,2,0,55.5
28718,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O,262.69,62.2,301.0,18,2,4,3,234.0
28780,CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,290.32,85.2,377.0,21,2,4,5,140.0
28782,C(C[C@@H](C(=O)[O-])N)C[NH+]=C(N)N,174.2,132.0,171.0,12,4,3,4,222.0
28810,C1=CC=C(C(=C1)CO)Cl,142.58,20.2,85.0,9,1,1,1,73.0
28812,CCC1=C(C=C(C(=C1)C)C)C,148.24,0.0,117.0,11,0,0,1,-13.5
28936,CC(C)OC(=O)C(C1=CC=C(C=C1)Br)(C2=CC=C(C=C2)Br)O,428.1,46.5,348.0,22,1,3,5,77.0
29009,CCCCCCCCCCCCCCCCCCCC(=O)OCC,340.6,26.3,250.0,24,0,2,20,50.0
29013,C1=CC(=C(C=C1Br)Cl)Cl,225.89,0.0,97.1,9,0,0,0,25.0
29075,CCCCCCCCCCCCCCCCCC=C,266.5,0.0,159.0,19,0,0,16,23.0
29083,C1C2=CC=CC=C2OC(=O)N1CC(=O)N,206.2,72.6,280.0,15,1,3,2,204.0
29218,CC(C)COC(=O)C1=CC=C(C=C1)C(=O)OCC(C)C,278.34,52.6,282.0,20,0,4,8,55.0
29228,C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)Cl,226.4,45.8,172.0,12,0,2,0,72.0
29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,265.22,152.0,315.0,18,5,8,2,115.0
29352,CCCOC1=CC=C(C=C1)O,152.19,29.5,95.7,11,1,2,3,56.5
29354,CCCCCCOC1=CC=C(C=C1)O,194.27,29.5,128.0,14,1,2,6,46.0
29373,CCCCC=CC(=O)O,128.16899999999998,37.3,106.0,9,1,2,4,-19.0
29563,CCCCCCCCCCCC[N+](CCO)(CCO)CC1=CC=CC=C1.[Cl-],400.0,40.5,297.0,27,2,3,17,108.0
29568,C1=CC(=C(C(=C1)Cl)Br)Cl,225.89,0.0,87.1,9,0,0,0,65.0
29572,CC1=C(C=CC(=C1)Cl)Cl,161.03,0.0,92.9,9,0,0,0,5.0
29574,CC1=C(C=C(C=C1[N+](=O)[O-])N)[N+](=O)[O-],197.15,118.0,222.0,14,1,5,0,171.0
29575,C1=C2C(=C(C(=C1Cl)Cl)Cl)OC3=C(C(=C(C=C3O2)Cl)Cl)Cl,390.9,18.5,340.0,20,0,2,0,243.0
29625,C1=CC=C(C(=C1)CC#N)Br,196.04,23.8,147.0,10,0,1,1,1.0
29732,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,345.2,51.1,462.0,22,0,4,4,90.0
29757,C1CNC2=C1C=CC(=C2)[N+](=O)[O-],164.16,57.8,190.0,12,1,3,0,68.0
29766,C1=C(C=C(C=C1Cl)Br)Cl,225.89,0.0,87.1,9,0,0,0,83.0
29777,CCCCCCCCCCCCCCCCCC1CCCCC1,322.6,0.0,214.0,23,0,0,16,38.0
29863,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,228.67,41.6,224.0,15,1,2,2,126.5
29949,C1=C(C(=CC(=C1Cl)N)Cl)N,177.03,52.0,106.0,10,2,2,0,170.0
30323,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,527.5,186.0,960.0,38,5,11,4,208.5
30331,C1=CC(=C(C=C1NC(C(Cl)(Cl)Cl)NC=O)Cl)Cl,336.4,41.1,260.0,17,2,2,3,135.0
30559,CC(C#C)N(C1=CC=CC=C1)C(=O)CCl,221.68,20.3,262.0,15,0,1,3,43.5
30584,CC1=CC2=C(C=C1)NC(=C2C)C,159.23,15.8,166.0,12,1,0,0,121.5
30627,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)O,325.36,94.1,362.0,23,2,6,10,122.0
30668,CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl,259.13,33.6,263.0,16,1,2,3,127.0
30773,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,240.69,86.5,272.0,16,2,6,4,168.0
30803,CC(C)C(C1=CC=CC=C1)C(C)C,176.3,0.0,121.0,13,0,0,3,-24.5
30914,CC(=O)C1=NC=CN=C1,122.12,42.8,114.0,9,0,3,1,77.0
30951,C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,226.65,46.5,230.0,15,1,3,5,92.5
30976,C1=NC2=NC(=NC(=C2N1)N)N,150.14,107.0,150.0,11,3,5,0,302.0
31018,C1=CC(=CN=C1)CN,108.14,38.9,63.5,8,1,2,1,-21.1
31187,CCOC(=O)N1C(=O)C2=CC=CC=C2C1=O,219.19,63.7,315.0,16,0,4,2,91.0
31189,CCC1=CC2=C(CCCC2)C=C1,160.25,0.0,139.0,12,0,0,1,-70.0
31201,CC1(CC(=CC(=O)C1)OC(=O)N(C)C)C,211.26,46.6,316.0,15,0,3,2,45.5
31206,CC(=O)NC1=CC(=CC=C1)[N+](=O)[O-],180.16,74.9,212.0,13,1,3,1,155.0
31207,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,885.4,78.9,1010.0,63,0,6,53,-4.0
31208,C1=CC=C(C=C1)NC2=CC=C(C=C2)O,185.22,32.299,158.0,14,2,2,2,73.0
31211,CC(=O)CCC1=CC(=C(C=C1)O)OC,194.23,46.5,191.0,14,1,3,4,40.67
31217,C1C(O1)COC2=CC=CC=C2,150.17,21.8,119.0,11,0,2,3,3.5
31218,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,426.7,52.6,370.0,30,0,4,23,-48.0
31222,C1=CC=C(C=C1)NNC2=CC=CC=C2,184.24,24.1,128.0,14,2,2,3,131.0
31224,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2,264.3,26.3,331.0,20,0,2,6,44.0
31229,CC(=O)OC1=CC=CC=C1,136.15,26.3,114.0,10,0,2,2,-30.0
31230,CC(=O)NC1=CC=C(C=C1)N,150.18,55.1,139.0,11,2,2,1,166.5
31231,CC(=O)CC1=CC=C(C=C1)OC,164.2,26.3,146.0,12,0,2,3,46.0
31233,CCCCOC1=CC=C(C=C1)O,166.22,29.5,106.0,12,1,2,4,65.5
31235,C1=CC=C(C=C1)NCCO,137.18,32.299,79.3,10,2,2,3,11.0
31236,C1=CC=C(C=C1)OCCO,138.16,29.5,77.3,10,1,2,3,14.0
31237,CCCCCCCCCCCCC1=CC=CC=C1,246.4,0.0,155.0,18,0,0,11,3.0
31238,CCCCCCCCCCCCCC1=CC=CC=C1,260.5,0.0,167.0,19,0,0,12,10.0
31239,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],340.0,3.9,208.0,23,0,1,15,80.0
31246,CCCC(=O)CCC,114.19,17.1,58.8,8,0,1,4,-33.25
31247,CCCC(=O)OC=C,114.14,26.3,86.5,8,0,2,4,116.7
31248,C(CC(=O)OOC(=O)CCC(=O)O)C(=O)O,234.16,127.0,264.0,16,2,8,9,127.0
31249,CCOC(=O)CCC(=O)OCC,174.19,52.6,135.0,12,0,4,7,-21.0
31252,CC1=CN=C(C=N1)C,108.14,25.8,62.9,8,0,2,0,15.0
31260,CC(C)CCO,88.15,20.2,25.1,6,1,1,2,-117.15
31261,CC(=O)CC(=O)C,100.12,34.1,82.3,7,0,2,2,-23.0
31262,C1=CC(=CC(=C1)N=C=O)N=C=O,160.13,58.9,215.0,12,0,4,2,50.0
31263,CCC(=O)OC(=O)CC,130.139,43.4,104.0,9,0,3,4,-45.0
31264,CC1OC(OC(O1)C)C,132.16,27.7,63.3,9,0,3,0,12.6
31265,CCCCCC(=O)OCC,144.21,26.3,89.3,10,0,2,6,-67.25
31271,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,370.6,52.6,296.0,26,0,4,21,-70.0
31275,C1COCCO1,88.11,18.5,26.5,6,0,2,0,11.85
31276,CC(C)CCOC(=O)C,130.18,26.3,86.9,9,0,2,4,-78.62
31278,CCCCCCCCCCCCCCCCCC(=O)OCCCC,340.6,26.3,250.0,24,0,2,20,27.17
31279,C=CCNCC=C,97.16,12.0,49.2,7,1,1,4,-88.4
31280,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],378.5,0.0,198.0,22,0,1,16,182.0
31283,CCCCCCCCCCCCCC(=O)OCC,256.42,26.3,178.0,18,0,2,14,12.3
31284,CCCCCCCCCCCCCC(=O)OC,242.4,26.3,166.0,17,0,2,13,18.83
31286,CCCCCCCC#N,125.21,23.8,88.0,9,0,1,5,-45.6
31288,CCCCOCCOCCOC(=O)C,204.26,44.8,136.0,14,0,4,10,-32.0
31289,CCCCCCCCC=O,142.24,17.1,69.1,10,0,1,7,-19.3
31296,C(Cl)(Br)Br,208.28,0.0,13.5,4,0,0,0,-20.0
31304,CC(=C)[C@@H]1C2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C.C[C@@]12[C@H]3C4[C@H](C([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,602.6,191.0,1290.0,43,3,13,2,203.0
31316,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,430.5,66.8,636.0,32,2,4,4,253.0
